"YEAR_MO","YEAR","MONTH","REPORTER_CODE","REPORTER_TXT","FLOW","PARTNER_CODE","PARTNER_TXT","CMD_CODE","CMD_TXT","NET_WGT","PRIM_VALUE"
"2011-07-01","2011","7","CZE","Czechia","Export","SVK","Slovakia","080810","Fruit, edible; apples, fresh",455900,607132.896
"2011-07-01","2011","7","CZE","Czechia","Export","SVK","Slovakia","0808","Apples, pears and quinces; fresh",0,667141.544
"2011-07-01","2011","7","CZE","Czechia","Export","W00","World","0808","Apples, pears and quinces; fresh",0,668468.096
"2011-07-01","2011","7","CZE","Czechia","Export","W00","World","080810","Fruit, edible; apples, fresh",0,608359.6
"2011-07-01","2011","7","CZE","Czechia","Export","DEU","Germany","0808","Apples, pears and quinces; fresh",0,14.264
"2011-07-01","2011","7","CZE","Czechia","Export","DEU","Germany","080810","Fruit, edible; apples, fresh",0,14.264
"2011-08-01","2011","8","CZE","Czechia","Import","AUT","Austria","0808","Apples, pears and quinces; fresh",0,387318.372
"2011-08-01","2011","8","CZE","Czechia","Import","W00","World","0808","Apples, pears and quinces; fresh",0,5684374.731
"2011-08-01","2011","8","CZE","Czechia","Import","ESP","Spain","0808","Apples, pears and quinces; fresh",524900,541376.535
"2011-08-01","2011","8","CZE","Czechia","Import","FRA","France","0808","Apples, pears and quinces; fresh",83900,73120.614
"2011-08-01","2011","8","CZE","Czechia","Import","BEL","Belgium","0808","Apples, pears and quinces; fresh",548600,386687.28
"2011-08-01","2011","8","CZE","Czechia","Import","ITA","Italy","0808","Apples, pears and quinces; fresh",2272900,2024457.078
"2011-08-01","2011","8","CZE","Czechia","Import","NLD","Netherlands","0808","Apples, pears and quinces; fresh",560000,444618.657
"2011-08-01","2011","8","CZE","Czechia","Import","SVK","Slovakia","0808","Apples, pears and quinces; fresh",455200,531193.005
"2011-08-01","2011","8","CZE","Czechia","Import","POL","Poland","0808","Apples, pears and quinces; fresh",951400,594947.64
"2011-08-01","2011","8","CZE","Czechia","Import","W00","World","080810","Fruit, edible; apples, fresh",4950500,4557602.994
"2011-08-01","2011","8","CZE","Czechia","Import","ESP","Spain","080810","Fruit, edible; apples, fresh",214600,206080.224
"2011-08-01","2011","8","CZE","Czechia","Import","BEL","Belgium","080810","Fruit, edible; apples, fresh",154800,124855.815
