"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","71288.96","71288.96","0","true","false"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","40","AUT","Austria","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","95443.84","95443.84","0","true","false"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","616","POL","Poland","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","125904.64","125904.64","0","true","false"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","71288.96","71288.96","0","false","true"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","40","AUT","Austria","0","W00","World","H3","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","95483.92","95483.92","0","false","true"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","616","POL","Poland","0","W00","World","H3","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","126559.28","126559.28","0","false","true"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1320021.44","1320021.44","0","false","true"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H3","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1454276.08","1454276.08","0","false","true"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H3","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","119500","false","0","false","0","96485.92","96485.92","0","false","true"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","703","SVK","Slovakia","0","W00","World","H3","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","789100","false","0","false","0","745474.64","745474.64","0","false","true"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","536400","false","0","false","0","318983.36","318983.36","0","false","true"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","119500","false","0","false","0","96485.92","96485.92","0","true","false"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","535800","false","0","false","0","317914.56","317914.56","0","true","false"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","X","Export","703","SVK","Slovakia","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","679700","false","0","false","0","612983.52","612983.52","0","true","false"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","17900","false","0","false","13146.24","0","13146.24","0","true","false"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","310500","false","0","false","262136.56","0","262136.56","0","true","false"
"C","M","20110101","2011","1","201101","203","CZE","Czechia","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","139600","false","0","false","120280.08","0","120280.08","0","true","false"
