"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8684992","false","8","kg","8684992","false","8684992","false","0","false","5753353","5669178","5753353","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","32","ARG","Argentina","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22","false","8","kg","22","false","22","false","0","false","495","462","495","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1112","false","8","kg","1112","false","1112","false","0","false","2866","2634","2866","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","40","AUT","Austria","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","683234","false","8","kg","683234","false","683234","false","0","false","383486","383486","383486","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","56","BEL","Belgium","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","741619","false","8","kg","741619","false","741619","false","0","false","424193","411902","424193","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","152","CHL","Chile","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","406","false","8","kg","406","false","406","false","0","false","862","793","862","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11405","false","8","kg","11405","false","11405","false","0","false","22027","20375","22027","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5005","false","8","kg","5005","false","5005","false","0","false","9382","9016","9382","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","347713","false","8","kg","347713","false","347713","false","0","false","477568","477568","477568","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1976","false","8","kg","1976","false","1976","false","0","false","4548","4271","4548","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","372","IRL","Ireland","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false","62","59","62","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1597314","false","8","kg","1597314","false","1597314","false","0","false","1151548","1106181","1151548","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1010036","false","8","kg","1010036","false","1010036","false","0","false","727179","706282","727179","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","616","POL","Poland","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3509706","false","8","kg","3509706","false","3509706","false","0","false","1905465","1905465","1905465","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","642","ROU","Romania","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","351","false","8","kg","351","false","351","false","0","false","746","720","746","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","703","SVK","Slovakia","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","746519","false","8","kg","746519","false","746519","false","0","false","596011","596011","596011","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4497","false","8","kg","4497","false","4497","false","0","false","5083","4849","5083","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15001","false","8","kg","15001","false","15001","false","0","false","29792","27796","29792","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7994","false","8","kg","7994","false","7994","false","0","false","7021","6595","7021","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","0808","Apples, pears and quinces; fresh","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1058","false","8","kg","1058","false","1058","false","0","false","5019","4713","5019","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7503586","false","8","kg","7503586","false","7503586","false","0","false","4680920","4632708","4680920","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1112","false","8","kg","1112","false","1112","false","0","false","2866","2634","2866","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","40","AUT","Austria","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","683234","false","8","kg","683234","false","683234","false","0","false","383486","383486","383486","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","56","BEL","Belgium","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","641859","false","8","kg","641859","false","641859","false","0","false","348226","338192","348226","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","152","CHL","Chile","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","328","false","8","kg","328","false","328","false","0","false","698","642","698","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4336","false","8","kg","4336","false","4336","false","0","false","7592","7296","7592","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","341063","false","8","kg","341063","false","341063","false","0","false","455132","455132","455132","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","372","IRL","Ireland","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false","62","59","62","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1486442","false","8","kg","1486442","false","1486442","false","0","false","912655","878067","912655","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","118033","false","8","kg","118033","false","118033","false","0","false","70589","68761","70589","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","616","POL","Poland","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3476524","false","8","kg","3476524","false","3476524","false","0","false","1885294","1885294","1885294","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","642","ROU","Romania","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","351","false","8","kg","351","false","351","false","0","false","746","720","746","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","703","SVK","Slovakia","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","746519","false","8","kg","746519","false","746519","false","0","false","596011","596011","596011","0","false","true"
"C","M","20200101","2020","1","202001","203","CZE","Czechia","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","080810","Fruit, edible; apples, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2690","false","8","kg","2690","false","2690","false","0","false","12920","12054","12920","0","false","true"
